transaction_id,account_id,transaction_date,transaction_type,description,transaction_amount,transaction_reference_id,utr_number
c66b0842-bd8c-b937-63b7-3921fb58c88b,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2024-11-25 04:51:42.000000,debit,NEFT  - ICIC0001241 - 33019804 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹131,709.66",S72785641,NN19X4ZaDUiXx7AE9Rpt8S8icj0bJOS41qnFW4bvGf8Q+AaRLhz
9b7baad7-29a0-8daf-18e1-1b474556b532,31bc601f-e01c-385f-1294-f31394999a45,2024-12-30 08:53:38.000000,credit,NEFT/408544428956/TMBL/GAUTAM SINGH,"₹157,595.53",S44926344,7DZHCgkTkMRbGSw0Lc17hKEhJCbrVbwdew4y4uRDGsO9sjLmlV
f4fe4fae-3180-bd5c-d5f4-486319ac150b,aa683c6d-5a5f-0a70-aa95-81a0575b7157,2025-01-19 04:22:47.000000,debit,UPI-SELECTIONMALIGAI-XXXXXX4412-KKBK0002125-931815308408,"₹396,910.94",S27141008,
652176f7-34d3-70e4-0c4b-60f6c78c3070,91014f89-aa94-392b-6a31-47aabdbb4f09,2025-02-02 13:16:46.000000,debit,NEFT  - UTIB0001241 - 66047422 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹22,908.53",S27941555,ekAmlYu2J/8nHn35CXm/GTI/qJe/IDBfzY9ynNLm3b0Ptso
45ecfc81-cf34-b088-d6fe-c8d28d903ff5,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2025-03-06 15:41:31.000000,credit,NEFT/463718691385/UBIN/GAUTAM SINGH,"₹469,062.57",S49864095,Ndp9NpYOXPMlOjSlPFyGjLIvyCNpvS58FpgO6fTU+Vz1
9db2554f-5d5a-aa9a-eea5-1ce68facebf5,91014f89-aa94-392b-6a31-47aabdbb4f09,2025-04-14 08:17:07.000000,debit,NEFT/830290806528/HDFC/UMANG SELECTION,"₹205,674.16",S77766580,CpM9R4fg5sGs1FAYwLQfZDZQruGRtiFOSKeQmviwf4W
90cbbffe-ac68-eccd-a43f-6b9c306dd2f2,7eda57aa-1ba0-47a8-cec9-4d8ecfa8420b,2025-05-15 06:02:35.000000,credit,NEFT/441548187031/CNRB/UMANG SELECTION,"₹359,032.23",S28663612,L87V7+7bPzPTc7o2v7klOjamE8ef9W33NmOx8zFNkunCsRi
8606eed2-f093-f0e8-c108-87eafd8a9880,68e3d7e8-c584-54b2-5eb0-ed1010499083,2025-06-22 11:12:43.000000,debit,FT -  72166640 -  50200013729069 - UMANG SELECTION,"₹249,061.79",S15521533,
70f6a444-c95a-e2a8-27c0-332ee82db60e,423ac11b-0b0e-2095-6753-17e4b5b84324,2025-07-20 23:15:34.000000,debit,FT -  15154761 -  50200013729069 - UMANG SELECTION,"₹278,242.52",S62525008,
388dc1c0-91ce-1eba-3553-467f7742470a,30249157-7376-a8c9-c323-754b8a8c5fac,2025-08-12 07:21:17.000000,debit,NEFT/854168887869/UBIN/SELECT CITY SAKET DELHI,"₹346,065.13",S30263772,
9e05c72e-9615-feb2-0b72-54e17b8ab77a,7cf6e314-1e30-8359-ff69-9980be3fdf41,2025-09-15 00:43:48.000000,credit,IMPS/P2A/773828839846/AUBL/918020101986700/00/INET/9211/PARESH VIKRANT GHASE,"₹132,383.81",S65101023,
1b059eed-56de-481c-d263-4d2e192e359d,179ae64c-7873-f2a7-8c4f-efbb09c72369,2025-10-13 22:13:00.000000,credit,FT -  31295518 -  50200013729069 - SELECTION ELECTRONICS,"₹194,381.39",S58576278,
2cf5e424-20c7-3844-e990-23c3c3c2914b,423ac11b-0b0e-2095-6753-17e4b5b84324,2025-11-09 21:41:04.000000,debit,NEFT  - UTIB0001241 - 13079845 - 124105002702 - RELIANCEDIGITAL RETAIL LTD,"₹336,205.67",S22763860,XPhhtAvCh4Y4WOb76gZ96QhPPh9lPur0vIg/LaVNcRlPWPv5bZl
b0f5b0f9-66ea-3fb3-efa8-25a4b2be6ee7,8228dbc1-0824-2125-4640-93b9d3ed52c8,2025-12-10 23:36:16.000000,credit,NEFT/525741690275/UBIN/PARESH VIKRANT GHASE,"₹224,533.11",S98715718,
5c206f62-721b-1a51-8e1c-41b26171e21c,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2026-01-31 04:17:41.000000,debit,NEFT/352091231466/UBIN/RELIANCEDIGITAL RETAIL LTD,"₹411,312.04",S29713806,
6f28b38e-27be-0319-444d-e39e1be32e90,8228dbc1-0824-2125-4640-93b9d3ed52c8,2026-02-07 19:24:41.000000,debit,NEFT/486140867816/RATN/SELECT CITY SAKET DELHI,"₹455,358.75",S16637865,
dd986856-76ae-b7f7-9608-7342543685fc,7eda57aa-1ba0-47a8-cec9-4d8ecfa8420b,2026-03-11 02:59:50.000000,debit,NEFT/475873994537/SBIN/UMANG SELECTION,"₹496,085.58",S62971816,AJh593K1d8DjxNUR/qfZSw1Bmx2x9tWH4tUv0vCluBceoe
f965cc30-396b-c5ce-cd2f-c072dc59a0ca,c74096ca-5edc-97b6-98ee-66bde4d6b951,2026-04-06 14:31:01.000000,debit,IMPS/P2A/161503253818/SBIN/918020101986700/00/INET/9211/RELIANCEDIGITAL RETAIL LTD,"₹55,038.80",S90124151,jPcDsSLyPASjrwQFVgzxmftsH4QxkHWTm8aXA7S6ecxJKpsUYq24Z
609980e9-3a64-7ed7-bdc3-22e7a4188e80,423ac11b-0b0e-2095-6753-17e4b5b84324,2026-05-09 22:28:33.000000,credit,NEFT  - CNRB0001241 - 36521660 - 124105002702 - PARESH VIKRANT GHASE,"₹455,849.36",S57920185,n4Lkj/H1/unVbl4tempWDF90mRdsufm58hjqa9Hg6zLv0eg
d309c522-0161-cb51-95f2-2476ebc3ec73,179ae64c-7873-f2a7-8c4f-efbb09c72369,2026-06-07 23:57:00.000000,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX6951-UTIB0002125-339109317573,"₹138,191.73",S5682173,gK1ZuB70zzXhP6kPSW3tBpME4K/NmCqRwdJ5DeqE5ar8r
a2beab76-dd7b-9772-a867-a85b1ca91471,da343455-d73a-dc61-e247-af7e0cfe6821,2024-07-15 19:55:50.000000,credit,NEFT  - RATN0001241 - 74223826 - 124105002702 - SELECTIONMALIGAI,"₹6,807.51",S38680822,
94aa94e5-8574-39bf-a8bf-c76be8449e5a,6d55974a-a614-424b-80f1-d2b178a90f7b,2024-08-07 21:42:00.000000,credit,UPI-GAUTAM SINGH-XXXXXX2448-KKBK0002125-574580387600,"₹62,893.40",S87546099,9PGYCVrh16PAdm8FUibzvbwVXAY18iR7FSKXPT5NmdvUc3Lg
c86011d2-81b8-6736-16ac-dd6ef99850ff,423ac11b-0b0e-2095-6753-17e4b5b84324,2024-09-06 04:13:42.000000,debit,UPI-GAUTAM SINGH-XXXXXX6821-AUBL0002125-319010120506,"₹178,986.38",S82897845,McyxtK2dDlRnqlZ4S+E/Sk2RltNjPlCQ1UOAu7Wl5Ok3eO0vt7d0OF/KxmC
28e660a3-6945-6df6-4e41-a3d363cfd9e2,30249157-7376-a8c9-c323-754b8a8c5fac,2024-10-20 10:37:18.000000,debit,FT -  99551479 -  50200013729069 - SELECT CITY SAKET DELHI,"₹431,785.25",S73873297,F5ikMJCGknFHH3oUG7MGMGiHW1KFoP1i+MyZBgkR531yI1p7XfrR4Da
af7a7ce3-36fc-c69c-a42a-90967744c322,b9d3c0bb-8cad-079d-58a3-6e602447af72,2024-11-29 22:27:17.000000,credit,UPI-SELECTIONMALIGAI-XXXXXX5294-AUBL0002125-337254132098,"₹78,542.26",S79011614,
9e6c90cc-b3cb-dd89-c373-c0c462457bac,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2024-12-23 00:16:45.000000,debit,FT -  59936795 -  50200013729069 - PARESH VIKRANT GHASE,"₹322,283.86",S41672018,cHTYUTeQwqDM/O3EfO7EfzC/w3bwUpj0TSIin2BzQ6kTItTGO01ky
4f452f42-a2dd-f4f0-ac12-517f0ed6bdeb,179ae64c-7873-f2a7-8c4f-efbb09c72369,2025-01-09 20:40:37.000000,credit,NEFT/241010133595/AUBL/NAVYUG SELECTION,"₹432,443.74",S93997311,
87bbc4da-de87-cd58-5313-11206c2ec3ec,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2025-02-01 01:26:57.000000,credit,IMPS/P2A/244593276778/KKBK/918020101986700/00/INET/9211/SELECTRICITY TWO PRIVATE LIMITED,"₹424,616.35",S39078808,VJvZTpcBvz4m37ecTc1qS9oOLN3SuWMG1SduksJpFkj3pkSxcO+j2uMz3
563823d7-1f3b-a0af-2d5b-3151009c8982,57054cc9-340a-8491-c771-e83d9d9e23e7,2025-03-16 14:35:54.000000,credit,IMPS/P2A/678407995659/RATN/918020101986700/00/INET/9211/SELECTIONMALIGAI,"₹449,986.32",S94516738,NplNYJhUQt/1xS4mKRQIP54khCpnG6pITITi6qHoK+6VrC+au6In42Ad
f9fcef56-1a48-a04e-754e-e34376192e0e,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2025-04-07 15:34:11.000000,debit,UPI-NAVYUG SELECTION-XXXXXX1027-ICIC0002125-268788711585,"₹212,868.88",S64103256,nkPv8hgJ4Aw/vtEWxTZNZASkYfM2rfCRGjrMFY7rW1tq
926008ef-3349-b672-25de-f4c31d81e007,14c6f075-d9ab-45a9-4a65-33226a23d14e,2025-05-30 04:55:24.000000,debit,IMPS/P2A/914797394104/CNRB/918020101986700/00/INET/9211/GAUTAM SINGH,"₹59,724.24",S89622030,
5c7d8b41-bd19-572b-f809-d3c73c490047,31bc601f-e01c-385f-1294-f31394999a45,2025-06-06 03:33:59.000000,debit,NEFT  - UTIB0001241 - 50724196 - 124105002702 - UMANG SELECTION,"₹187,256.66",S27164793,aDLENYfTGCbF/MBP9u+LUU/evasgNNiy6qa9eSGFxKDOpX00M2
109c40ff-8daf-0c19-3369-8436e63ef88e,d8948b87-39a3-4a20-5ca0-3abfd54746aa,2025-07-09 09:29:03.000000,credit,UPI-NAVYUG SELECTION-XXXXXX1902-CNRB0002125-178458233101,"₹58,302.04",S64736018,0fzvBPAhPJv6obIE5DJX8syhZToT/2e0od4d1HKdAcneJEaUH8rZqamZD
05f4e076-1513-0229-2e9e-9d732248e0b2,431ad105-a6fc-62f8-78e9-d4c2711e4951,2025-08-11 15:41:42.000000,debit,NEFT  - UTIB0001241 - 65946920 - 124105002702 - SELECTION MOBILE,"₹20,774.76",S47970000,R4Re0tMb1PDp7brD1MmMe1XnK7VetEzdZVgtY9fzg3uj+tKpLCsl3X85pBrQ
192ec451-a1e9-7ce7-9714-3ce0fe45dc82,30249157-7376-a8c9-c323-754b8a8c5fac,2025-09-20 01:53:20.000000,debit,IMPS/P2A/202203326262/KKBK/918020101986700/00/INET/9211/PARESH VIKRANT GHASE,"₹430,983.50",S75654960,iN/jRuHIwuuxskQKILUR2bIvsbnDePaCIwilMF7nZNmZ
4c32c735-d3de-2dff-101c-f407dc02ae38,431ad105-a6fc-62f8-78e9-d4c2711e4951,2025-10-28 05:51:59.000000,debit,UPI-SELECTION MOBILE-XXXXXX5239-ICIC0002125-956845576261,"₹218,320.32",S73233638,
6cc4eb8e-6d6d-aaff-d259-570547ec9858,179ae64c-7873-f2a7-8c4f-efbb09c72369,2025-11-06 05:33:26.000000,credit,IMPS/P2A/109880671533/AUBL/918020101986700/00/INET/9211/GAUTAM SINGH,"₹225,778.12",S38541537,iOtngmyrB7aB2I0nlW7risjl6AYMUGGklWavHOwG
4276d68e-1a3e-47b6-daba-c7ae9557be56,7cf6e314-1e30-8359-ff69-9980be3fdf41,2025-12-16 09:59:11.000000,debit,NEFT  - UTIB0001241 - 15257831 - 124105002702 - SELECTION MOBILE,"₹439,864.60",S48466657,
e449a19f-c524-0631-afe3-ad5022a16bf9,7eda57aa-1ba0-47a8-cec9-4d8ecfa8420b,2026-01-28 22:31:34.000000,debit,FT -  62694814 -  50200013729069 - SELECT CITY SAKET DELHI,"₹152,030.74",S82613508,or99A9PEKf2T1+WtBXhS/aKJvkH/Yvix7Og0e/HvWyiJE
862003bc-4d18-5424-de45-400523767096,8228dbc1-0824-2125-4640-93b9d3ed52c8,2026-02-25 08:51:22.000000,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX7379-UTIB0002125-760145508672,"₹415,043.98",S77966148,
de321adb-34e8-878c-eb85-38b8cb08d0cc,2b56f3ac-8091-40f0-3965-dadfa6fc42e7,2026-03-28 17:51:30.000000,debit,FT -  88368226 -  50200013729069 - SELECT CITY SAKET DELHI,"₹407,385.42",S42299324,/bbQSgbaoESjYtKPKiMrSP1UMsUO3ak3M/3HQcqy
7f07e2ca-e0bf-30e2-b66a-74e35d33df32,fe86b954-b73f-7cd8-4e91-6411541a6335,2026-04-18 12:08:26.000000,credit,FT -  81272586 -  50200013729069 - GAUTAM SINGH,"₹445,342.42",S65320197,7m4IuHY4EIwUtLfztG7NBgdaIE0Ea7esGBiUZjN9KO/zB00
6b0d6688-9eef-0200-da03-4b9a88cf35de,59aad591-57f3-5379-d516-a330c6793b29,2026-05-19 02:02:24.000000,credit,UPI-RELIANCEDIGITAL RETAIL LTD-XXXXXX1615-AUBL0002125-269464959498,"₹22,450.81",S55165104,LJFpNCWwN8ZxKGB6hVzOAjftVrMmaBg4ww8iq18d7olwRcw
b0094c1e-0e6e-f030-296e-6e8bba44b76a,30249157-7376-a8c9-c323-754b8a8c5fac,2026-06-07 02:09:49.000000,debit,NEFT/247377086560/HDFC/SELECTIONMALIGAI,"₹197,114.97",S17602240,
01ad5cba-c0ce-9d7f-1bed-75bd0ffeed95,59aad591-57f3-5379-d516-a330c6793b29,2024-07-15 02:17:04.000000,debit,UPI-UMANG SELECTION-XXXXXX6221-SBIN0002125-560063684921,"₹464,173.38",S90956954,UciGYT5rsrCywAznuvt2Ow2bPGrrlQWfpNFvGVh0U
4a3681f9-c1e2-3028-6f8c-d76544255b91,2aa22392-9b2c-b766-1095-5e0d0199bc7e,2024-08-25 15:20:01.000000,credit,NEFT  - UTIB0001241 - 15246664 - 124105002702 - PARESH VIKRANT GHASE,"₹308,985.17",S91230219,S+Q65s/hMtRoPv+bvytcq+ZyTWnoROfZRp/Qpvc+ah
dc0181a9-2965-747a-d1ff-110cf7598438,57212b73-c71b-3711-bc37-1ac374ecbe43,2024-09-19 02:29:48.000000,debit,NEFT/250888565476/AUBL/PARESH VIKRANT GHASE,"₹209,387.53",S3470285,
c852fd10-5b29-0e3a-cbcf-a94021e08e3f,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2024-10-25 23:08:20.000000,credit,NEFT/748829617398/UTIB/SELECTRICITY TWO PRIVATE LIMITED,"₹331,117.18",S12493466,
f76d770e-8552-ff77-4ec0-9abff0d11fe5,f3de4143-4b71-85a4-2d72-0b856cfdf13e,2024-11-03 12:16:50.000000,credit,NEFT  - UBIN0001241 - 20895082 - 124105002702 - SELECTIONMALIGAI,"₹303,817.38",S4066139,
0e08d026-a987-1099-4238-40e0a18fa5f6,557454cc-0c2f-b232-8b03-dd914d6187f1,2024-12-18 04:50:42.000000,debit,NEFT/971894776451/SBIN/SELECTIONMALIGAI,"₹416,131.83",S28673286,
e92a2e43-16c5-ea5f-fcb7-4c273ef12e71,a3fd30c5-9051-54b1-95a6-97ef7256463d,2025-01-25 13:29:15.000000,debit,UPI-SELECTION ELECTRONICS-XXXXXX1268-RATN0002125-645738960002,"₹321,042.23",S20856571,
1da8dc99-dde3-a8a5-91de-e27eff941e32,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2025-02-28 01:26:11.000000,debit,UPI-RELIANCEDIGITAL RETAIL LTD-XXXXXX5286-UTIB0002125-392470535014,"₹5,281.92",S79998083,c8N0LF2h+QKI/x56j6hw7Nfh/RJVrYCevcBCDHlqp2VZJ7+e16XqdfgV7c
78bfca17-485d-46ad-fb48-c2021f5c86f1,57212b73-c71b-3711-bc37-1ac374ecbe43,2025-03-26 18:44:03.000000,credit,UPI-SELECTION MOBILE-XXXXXX2861-SBIN0002125-118032622218,"₹24,027.36",S40774741,LpWdGyfOcemOkDQ9nGwylVqiP+cMcfh62gPf/5h4ZDqPfYty
f2d73f36-4edb-4872-7e7c-272cd949dace,391347c4-119c-f099-6c80-1521d6271cf6,2025-04-03 16:28:06.000000,credit,NEFT  - HDFC0001241 - 66647811 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹285,066.64",S76274322,D6yF7WIyugMbbhWMmbVXvDx50z78N4WTxWbIWs00V6/
822f409d-c7f7-3562-7d5a-c9837cc27017,31bc601f-e01c-385f-1294-f31394999a45,2025-05-08 09:04:14.000000,credit,FT -  98166168 -  50200013729069 - SELECTIONMALIGAI,"₹22,394.90",S36427183,
ea5a7eda-63ce-2967-3f57-adf657901f50,557454cc-0c2f-b232-8b03-dd914d6187f1,2025-06-27 22:53:09.000000,debit,FT -  86529644 -  50200013729069 - SELECTRICITY TWO PRIVATE LIMITED,"₹76,605.05",S93199278,
c49a72bb-1e98-1006-e4be-9df3a42948c7,fe6609b5-b931-240e-60d1-d4c8e84f6b9b,2025-07-28 02:18:07.000000,debit,NEFT/454901779643/UBIN/SELECT CITY SAKET DELHI,"₹17,060.04",S45867084,
500e242c-cb65-83aa-08ad-db8437cfb8ff,431ad105-a6fc-62f8-78e9-d4c2711e4951,2025-08-18 19:04:07.000000,debit,FT -  19427200 -  50200013729069 - SELECTRICITY TWO PRIVATE LIMITED,"₹259,336.83",S96150448,
d4b8e455-99e6-40d7-d24e-1745c431c448,424f1bd2-ad27-0ddd-6b9f-53b5532fa65f,2025-09-04 09:08:19.000000,credit,NEFT/789901093154/CNRB/RELIANCEDIGITAL RETAIL LTD,"₹218,040.33",S99529483,wqPqL71oYUQ2EJHvxZqbgfz8BkW+vjEsLNUWi+rIpXBBTHihL
e47131b8-ca0f-b6ed-ed63-c7333c185f09,d8133f40-e1f6-0436-98d7-73a240f1576d,2025-10-06 15:00:23.000000,credit,UPI-SELECTION MOBILE-XXXXXX9351-RATN0002125-460848955583,"₹235,743.65",S89476579,
719ef7c8-481c-3fe5-1bbd-2e3a3d6281b2,8228dbc1-0824-2125-4640-93b9d3ed52c8,2025-11-20 23:17:16.000000,credit,UPI-RELIANCEDIGITAL RETAIL LTD-XXXXXX7582-ICIC0002125-684009260047,"₹432,234.16",S50801489,
19b3d194-561d-cc57-f6d8-59e3dfb2d058,da343455-d73a-dc61-e247-af7e0cfe6821,2025-12-01 16:37:10.000000,credit,NEFT  - TMBL0001241 - 43682292 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹331,596.98",S58530371,udTX0xEoTezO1hYCNkslDtYCq8PatOV0TfjUBLgEhmFvywfM24auO
4a8533b1-f20e-f19b-d302-7c40f5b81055,178c8d70-04b8-ef83-41a7-910fc155267f,2026-01-13 13:58:12.000000,credit,NEFT  - UTIB0001241 - 17756758 - 124105002702 - PARESH VIKRANT GHASE,"₹378,828.02",S91437166,Ex8o+klL3u/P2rwqG4nkem/bvK71IikLyvuur66NSIIOn0
efe496d2-6110-8524-5cd4-4f4779334177,59aad591-57f3-5379-d516-a330c6793b29,2026-02-02 12:42:53.000000,debit,NEFT/518068590631/KKBK/PARESH VIKRANT GHASE,"₹432,939.02",S27095332,
b8df055c-e18b-a79e-6018-a3f5c899a659,d8948b87-39a3-4a20-5ca0-3abfd54746aa,2026-03-16 23:54:28.000000,debit,IMPS/P2A/673154018819/TMBL/918020101986700/00/INET/9211/SELECTIONMALIGAI,"₹464,416.04",S12481962,9JC5bv617Smtpc1bb5tHtHaB9DU0s8Cypqnh55IETFL4DvXct4bEZEUOtpYu
fe655835-f4a7-a0a3-4072-dbb0ef9e60b3,68e3d7e8-c584-54b2-5eb0-ed1010499083,2026-04-13 15:20:59.000000,credit,NEFT  - HDFC0001241 - 65323695 - 124105002702 - SELECTION MOBILE,"₹255,934.29",S59780935,
af1239ab-8bfa-13a1-4b76-4d9023d2593b,2aa22392-9b2c-b766-1095-5e0d0199bc7e,2026-05-28 18:06:22.000000,credit,UPI-SELECTION ELECTRONICS-XXXXXX2662-UTIB0002125-493963366484,"₹172,050.23",S45684346,pymahog1QHYO/jVWScFbhXhUFJyJCZ3Z+tMg7aIfD4n5
67b26b0f-db76-31ec-e071-313a003b6a60,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2026-06-19 17:31:11.000000,debit,FT -  52569738 -  50200013729069 - SELECTION MOBILE,"₹475,067.90",S85414274,aaUjTiwTXhCmZULNoFr+rx2tFKp/Ao6dSIn25gZihM3h
a058d692-61ae-1ea1-78af-5cbcb285db3b,59aad591-57f3-5379-d516-a330c6793b29,2024-07-20 02:38:48.000000,credit,NEFT/638806558181/RATN/SELECT CITY SAKET DELHI,"₹157,749.63",S71915189,
742982c9-9021-ab5b-27c3-964c09360551,f3de4143-4b71-85a4-2d72-0b856cfdf13e,2024-08-23 23:13:00.000000,credit,FT -  29339263 -  50200013729069 - SELECT CITY SAKET DELHI,"₹339,715.25",S39766923,
e173f9ac-406c-350a-843b-699666926579,b9d3c0bb-8cad-079d-58a3-6e602447af72,2024-09-29 10:29:22.000000,credit,NEFT  - KKBK0001241 - 93471111 - 124105002702 - RELIANCEDIGITAL RETAIL LTD,"₹218,352.16",S7789586,GWvzgp89PEsvSDBQeyWUeuLY3VbcjJxUtw9lJnJ6u9rzOIIlVFjTgd4jFlEd
0f551057-7340-ea82-7a61-6e12cb98635b,d8133f40-e1f6-0436-98d7-73a240f1576d,2024-10-17 23:38:36.000000,credit,UPI-UMANG SELECTION-XXXXXX2807-SBIN0002125-116553349682,"₹351,593.92",S41664061,WTsl+cIMxk0QOxZr5wMPYIkEHW2oA3HN8Ikzjv5eOyDn1xKuWxtUjON1Dx
51a6ff91-7dc6-fa59-0613-c3fccb31ea38,179ae64c-7873-f2a7-8c4f-efbb09c72369,2024-11-22 11:17:55.000000,debit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX7471-AUBL0002125-138774165405,"₹366,818.43",S28674976,Y0mk6srFb0/ybcBD85PHo9M9CQdV+4Fc6GVZpjfWZv7vOrUUm8
350ec8c0-7b6b-ffdf-908a-3fdfe77403be,d5681e48-5cb6-fb16-1d3b-bf43dde37ae6,2024-12-31 14:08:20.000000,debit,IMPS/P2A/228036428711/RATN/918020101986700/00/INET/9211/SELECTIONMALIGAI,"₹340,294.80",S92184018,
33733d54-7b1e-927b-bff2-625b4239a0ab,0b0897e6-8c88-fab1-59b9-5def4d9d1afc,2025-01-04 10:53:24.000000,debit,UPI-GAUTAM SINGH-XXXXXX8927-ICIC0002125-149126101005,"₹225,683.32",S11746202,cogsIVX/z4aw/ef+nwpiPL2wEEKUCjdSuYUFd34sM
7fb292c1-f9f6-72f2-2615-9de15cbd9a69,59aad591-57f3-5379-d516-a330c6793b29,2025-02-11 16:23:28.000000,credit,NEFT  - UBIN0001241 - 16546158 - 124105002702 - GAUTAM SINGH,"₹329,237.67",S69405437,dfC9IbUpwgIhjihomI9XLRr8JZ0lI+RVd4esqj3WRP+NhjoZ+e
9d4d6f34-7004-89d5-5e29-07c9f025ff70,57212b73-c71b-3711-bc37-1ac374ecbe43,2025-03-14 08:17:32.000000,credit,NEFT  - CNRB0001241 - 70002477 - 124105002702 - GAUTAM SINGH,"₹494,901.77",S78986804,U+xXhHCJBfMJhhvLab0w7ZWfUfcWTCVA1c+F1fzHlth2iJETcEXL
05b0d7cf-18d0-a6da-926d-e8b9d0193333,11d818a5-6fe9-0bfe-7e68-fc38f9fe1006,2025-04-30 03:15:40.000000,credit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX2702-CNRB0002125-856317819869,"₹484,322.69",S74265196,6NMRcHjsA/MalXPbAUCQGtMi9wrmSpHWBi70rAjVcumjyYGhzXNNAK
ed281c8b-5595-c7b8-b063-04588c87563e,31bc601f-e01c-385f-1294-f31394999a45,2025-05-19 14:15:50.000000,credit,FT -  66513873 -  50200013729069 - PARESH VIKRANT GHASE,"₹190,702.00",S64121865,nem50FqVxZzJsoNmhwwEFn/PE9n7wmEZFelwlvqs3Vjd
755ea89b-a2f0-44ae-75b0-ce1e44b52664,f3de4143-4b71-85a4-2d72-0b856cfdf13e,2025-06-08 10:13:03.000000,credit,UPI-SELECTRICITY TWO PRIVATE LIMITED-XXXXXX2236-KKBK0002125-632408320367,"₹414,027.21",S95774829,C8jj8nC5HNvWcxN2T3I3fp5+Vb4L7gWQtD/0r7mu3fkaPqhohtQysfRaYM
c5865cb3-32e4-f908-54a3-e68c93bcf1c9,424f1bd2-ad27-0ddd-6b9f-53b5532fa65f,2025-07-08 19:48:24.000000,debit,UPI-SELECTION MOBILE-XXXXXX7846-UBIN0002125-948969244308,"₹462,310.15",S70128640,
92344ad2-c8ee-8bdc-c80c-e11349819af1,b9d3c0bb-8cad-079d-58a3-6e602447af72,2025-08-10 19:05:33.000000,debit,NEFT  - ICIC0001241 - 69823595 - 124105002702 - SELECTION ELECTRONICS,"₹181,826.08",S40955340,GIcBUEL8LSxCEAW/BAPpEkppBuDCUNb3seiDeWKiualJ
1757113e-9cac-57b9-e596-538ad94eea28,d8133f40-e1f6-0436-98d7-73a240f1576d,2025-09-06 03:25:47.000000,credit,NEFT  - CNRB0001241 - 79299087 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹253,467.73",S8564630,Q9e5OyRv6H8EHdiv6VgS9cbwpqSLpP0Ob1j+wT11Dl3
41bf68f3-1b9c-5c53-d1db-4822b23d61e9,fe1ec28d-7cb0-944f-a856-b9666a5ad981,2025-10-05 10:37:30.000000,credit,FT -  61959925 -  50200013729069 - GAUTAM SINGH,"₹419,622.48",S81086860,RjE/4D4ZweQXKT7E0ynEmM76bonlzeQgZXNfErNhVGb5qTItY5qp1
47ebd64c-d3ab-6692-10b8-67731fa12dc7,2b56f3ac-8091-40f0-3965-dadfa6fc42e7,2025-11-13 08:26:16.000000,credit,NEFT  - TMBL0001241 - 95323156 - 124105002702 - SELECTRICITY TWO PRIVATE LIMITED,"₹452,102.91",S91934232,
b096ac52-5258-d7bb-994c-309da26dc410,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2025-12-31 22:46:32.000000,credit,NEFT/826324754657/AUBL/SELECT CITY SAKET DELHI,"₹371,634.40",S99060441,
c3da3eb6-cf6e-5fe0-efa5-bcba388e79b3,da343455-d73a-dc61-e247-af7e0cfe6821,2026-01-16 17:38:10.000000,debit,FT -  59356170 -  50200013729069 - SELECTRICITY TWO PRIVATE LIMITED,"₹292,935.54",S64615388,
a89ff507-1adf-0bdf-6674-ca033988ee94,aeae8a95-e0b2-24d3-86a2-2c518ee7b35e,2026-02-11 12:52:25.000000,debit,FT -  51586163 -  50200013729069 - SELECTION ELECTRONICS,"₹174,055.46",S36548273,
036aa1a3-212e-7f82-9b07-6c0d934c2f26,7cf6e314-1e30-8359-ff69-9980be3fdf41,2026-03-07 16:21:41.000000,credit,NEFT  - HDFC0001241 - 95631088 - 124105002702 - SELECTION ELECTRONICS,"₹410,281.22",S89807458,bd2KKCMTelAuyRY1U3sYeCt9AblJseG+rTR1MmbhsRq+RNF/WkB+aKm/lq
f1dd0241-25b6-dfd4-3bad-e586e53093b9,7cf6e314-1e30-8359-ff69-9980be3fdf41,2026-04-19 08:51:03.000000,credit,NEFT/466092020292/HDFC/SELECT CITY SAKET DELHI,"₹165,002.80",S8738305,
